Country,Channel Name,Category,Main Video Category,username,followers,Main topic,More topics,Likes,Boost Index,Engagement Rate,Engagement Rate 60days,Views,Views Avg.,Avg. 1 Day,Avg. 3 Day,Avg. 7 Day,Avg. 14 Day,Avg. 30 day,Avg. 60 day,Comments Avg,Youtube Link
IN,Goldmines Gaane Sune Ansune,Gaming & Apps,Music,Goldmines Gaane Sune Ansune,33800000,Music of Asia,"Music,Movies,Music of Asia,Entertainment",3356772.558,63,0.008749588997,0.005976861958,13932481911,143054.4143,5318.666667,31948.72727,37739.7037,49622.20833,116277.0879,193126.2273,38.6070862,UCtW7qWjpCZ8zps-Cf2NF26w
CO,J Balvin,,Music,J Balvin,33500000,Music,"Music,Hip hop music,Electronic music,Music of Latin America,Pop music",3674660,80,0.05172579706,0.001467035751,21301599345,1208687.5,,19130,19130,19130,19130,19130,1529.96124,UCt-k6JwNWHMXDBGm9IYHdsg
US,YouTube Spotlight,Gaming & Apps,Entertainment,YouTube Spotlight,33200000,Lifestyle,Lifestyle,11016951.85,83,0.08636156919,0.03747620424,2696443232,1004240,2548.714286,2548.714286,2548.714286,2548.714286,283943.1333,1218246.75,4190.598662,UCBR8-60-B28hp2BmDPdntcQ
US,Like Nastya ESP,Gaming & Apps,Entertainment,Like Nastya ESP,33200000,Lifestyle,"Hobby,Lifestyle,Entertainment",32867508.18,62,0.3250300318,0.03288948499,15684324409,9520566.5,,106676,87804.33333,148983.6667,321330.8333,1035198.84,0.0102739726,UCpEJRZdSpdVZ8vh63T9I2KQ
"ES
",VEGETTA777,Gaming & Apps,Gaming,VEGETTA777,33100000,Action game,"Gaming,Action game,Role-playing video game,Action-adventure game,Puzzle video game,Strategy video game",772750483.9,81,0.03466661876,0.01563959511,14827595754,1431294.03,370641,731807.3333,921913.5,616709.4375,456802.7273,406745.0896,1995.358482,UCam8T03EOFBsNdR0thrFHdQ
US,Markiplier,Gaming & Apps,Gaming,Markiplier,33100000,Gaming,"Gaming,Action game,Role-playing video game,Action-adventure game",859070584,80,0.1040018568,0.1099125986,18502660860,3858356.5,,1285662,1735298,2510203.667,2948056.824,3459967.95,12199.21903,UC7_YxT-KID8kRbqZo7MyscQ
IN,ABP NEWS,None,People & Blogs,ABP NEWS,32900000,Society,Society,74402420.46,62,0.0008891835518,0.0006412800181,10255466904,15583.3632,9667.79646,11826.11,14875.60714,16760.5,25158.51437,20690.32758,70.35142317,UCRWFSbif-RFENbBrSiez1DA
IN,Total Gaming,,Gaming,Total Gaming,32900000,Gaming,"Gaming,Action game,Role-playing video game",349783527.8,61,0.05919997267,0.05260478466,5868383776,2548951.282,237626,556569,817822.2,998954.3333,1170182.158,1538007.927,6038.726691,UC5c9VlYTSvBSCaoMu_GI6gQ
IN,Desi Music Factory,Music,Music,Desi Music Factory,32800000,Music,"Music,Music of Asia,Pop music",168803623.8,52,2.76577205,0.348364789,9383986010,135941380,,,,8214380.5,8214380.5,9912644,93619.13084,UCLtNvbkqea8wN_kGtfgx_Mw
IN,Ultra Bollywood,Gaming & Apps,Entertainment,Ultra Bollywood,32700000,Movies,"Movies,Entertainment",20774265.97,68,0.01396997699,0.033139709,15170479664,213737.6748,44195,219203.25,92666.69231,217589.4,455591.8,1077979.063,60.51167964,UCmL1WlDI8UkXDXCXcBQN9CA
US,Ryan's World,Gaming & Apps,Entertainment,Ryan's World,32700000,Lifestyle,"Lifestyle,Hobby",41421384.3,75,0.1819566823,0.0357239536,51413962658,6235625.804,100283,181348,279319.6667,724642.2857,949178.7857,1149179.929,10.13482056,UChGJGhZ9SOOHvBB0Y4DOO_w
US,Maria Clara & JP,Gaming & Apps,People & Blogs,Maria Clara & JP,32700000,Hobby,"Lifestyle,Hobby",123083709.2,54,0.7376805101,0.1355147777,19887856663,32027381.17,,495461,2164277.5,2467280,3015966.5,4232483.769,6.637037037,UCKe6w0exI94U-RzqAyoY1VA
IN,Geet MP3,,Music,Geet MP3,32600000,Movies,"Music,Hip hop music,Music of Asia,Movies",102193367.2,70,0.3198547633,0.06373904333,11439441774,7285620.333,,942012,535963.5714,930028,2231313.158,1877587.29,14499.4,UClZF7OsrECe3t_ADrjZEh_Q
GB,NoCopyrightSounds,Music,Entertainment,NoCopyrightSounds,32500000,Electronic music,"Music,Electronic music",49790905.32,78,0.04958059888,0.0157469858,10341586393,1785483,124279,124279,229200.25,275291.8571,367663.3571,464329.4815,2100.648789,UC_aEa8K-EOJ3D6gOs7HcyNg
US,Mikecrack,Gaming & Apps,Gaming,Mikecrack,32200000,Action-adventure game,"Entertainment,Gaming,Action game,Role-playing video game,Music,Action-adventure game",519363095.8,59,0.262763557,0.132774262,13382965827,10452367.63,473548,1763420.667,2888305.167,3914228.333,3513790.591,3950218,19245.68738,UCqJ5zFEED1hWs0KNQCQuYdQ
US,SSSniperWolf,Gaming & Apps,Gaming,SSSniperWolf,32100000,Technology,"Lifestyle,Technology",457491408.9,72,0.165531014,0.142746843,19920579023,7140997.944,,1979735.5,2885226.333,3409633.692,3898121.357,4420192.828,12620.26786,UCpB959t8iPrxQWj7G6n0ctQ
IN,T-Series Apna Punjab,Gaming & Apps,Music,T-Series Apna Punjab,32000000,Music,"Music,Music of Asia",90640279.52,66,0.03643572367,0.01198500124,18718057901,1076795.577,8860.333333,224061.875,200608.35,247945.0256,275649.0333,368579.0588,747.388844,UCcvNYxWXR_5TjVK7cSCdW-g
IN,KHANDESHI MOVIES,,Comedy,KHANDESHI MOVIES,31800000,Entertainment,"Humor,Movies,Entertainment",34001587.65,66,1.14953132,0.1331650029,10567312169,43266439.5,,,,1339541,2775073.5,4037197,3274.081871,UCP84QWij0alw4MvzqzyfOnw
US,JustinBieberVEVO,Music,Music,JustinBieberVEVO,31800000,Pop music,"Music,Hip hop music,Pop music",127777643.2,42,1.079713776,0.03784861339,25156934979,14094849.25,,,,,553413,553413,26867.32941,UCHkj014U2CQ2Nv0UZeYpE_A
MX,GENIAL,,Howto & Style,GENIAL,31300000,Entertainment,"Entertainment,Lifestyle,Knowledge",43213041.98,62,0.007746011319,0.003496134821,6299463830,247359.2944,21339.66667,25252.7,33528.43478,46330.97778,89081.41414,100895.8829,481.5174495,UCbrd1vu4_7qIE6IPV_dA-OA
IN,IndiaTV,None,News & Politics,IndiaTV,31300000,Society,Society,117119044.8,64,0.001283949917,0.00184768609,12862571203,19848.89989,26043.56566,28263.9801,28229.90148,27879.4686,31288.76271,57265.13936,64.48266714,UCttspZesZIDEwwpVIgoZtWQ
TH,Ch3Thailand,None,Entertainment,Ch3Thailand,31200000,Entertainment,"Entertainment,TV shows,Movies",63299814.36,70,0.004420955428,2.84E-05,19837406735,148991.9656,0,0,0,0,0,0,46.31683057,UC48h7Dst_hX82HxOf3xJw_w
AR,La Granja de Zenón,Music,Music,La Granja de Zenón,31200000,Entertainment,"Music,Movies,Entertainment",8862147.776,65,0.1396151637,0.03403630197,22499719782,4673667.25,,60916,148163.5,439132.4,687614,1045667.714,4.085427136,UCwpcLKMwiuPg4aqImpGk6Ew
,Selena Gomez,,Entertainment,Selena Gomez,30800000,Pop music,"Music,Pop music",57934128,31,0.4459622566,0.01149006186,11507336712,2733389.5,0,0,0,0,0,0,10296.38462,UCPNxhDvTcytIdvwXWAm43cA
US,Luis Fonsi,,Entertainment,Luis Fonsi,30800000,Music of Latin America,"Music,Pop music,Music of Latin America",790615.8507,81,0.01157134571,0.0009435665221,14382216393,243522.25,,8822.5,12586.6,12586.6,15931.875,21974.625,387.0895522,UCxoq-PAQeAdk_zyg8YS0JqA
IN,Eros Now,Gaming & Apps,Entertainment,Eros Now,30700000,Entertainment,"Music,Movies,Music of Asia,Entertainment",24201444.69,74,0.008533922779,0.000762589516,16411208086,46730,,6564.5,10612.57143,13546.875,16167.65714,20762.01563,95.59818731,UCX52tYZiEh_mHoFja3Veciw
,SMTOWN,Music,Music,SMTOWN,30600000,Music,"Music,Music of Asia,Pop music",855552544.8,77,0.14399202,0.1377517492,24867458876,1241215.517,1277444,757232.5,506174,5938753.7,4983016.737,3911178.171,31226.80666,UCEf_Bc-KVd7onSeifS3py9g
,Mr. Bean,Gaming & Apps,Comedy,Mr. Bean,30500000,TV shows,"Humor,Movies,TV shows,Entertainment",20494341.2,68,0.02751824682,0.01126028882,9854766293,792897.3,34831,74868,137574.7,165268.5,394604.725,335381.1358,223.4449959,UCkAGrHCLFmlK3H2kd6isipg
BR,Galinha Pintadinha,Music,Film & Animation,Galinha Pintadinha,30500000,Movies,"Music,Movies,Entertainment",53343498,74,10.58408389,0.4394095574,22540668765,423923499,,,,,13943787,12541612.5,0,UCBAb_DK4GYZqZR9MFA7y2Xg
US,Trap Nation,Music,Music,Trap Nation,30400000,Hip hop music,"Music,Hip hop music,Pop music,Electronic music",29263861.96,79,0.01519201306,0.003494519105,13296705190,491095.75,30542,39133.5,59634,73471.25,81224.88235,93841.18182,433.1217391,UCa10nxShhzNrCE1o2ZOPztg
,CVS 3D Rhymes,Music,Education,CVS 3D Rhymes,30200000,Entertainment,"Entertainment,Music,Movies",64572189.24,74,2.264813582,0.006325893377,18480005078,73079274,0,0,0,0,0,0,0,UCsPF3cApzCohxPp5oKdoWSQ
ID,Ricis Official,Gaming & Apps,People & Blogs,Ricis Official,30200000,Lifestyle,"Music,Lifestyle",204185093,61,0.05888601361,0.03383500915,5032113188,2081384.797,154633,395246,375124.7143,565469,705652.7576,907491.6901,9346.104029,UC4tS4Q_Cno5JVcIUXxQOOpA
IN,Bollywood Classics,Music,Music,Bollywood Classics,30200000,Music,"Music,Music of Asia,Pop music",16021508.49,57,0.09513843633,0.006336642361,18875735928,471105.5,,,26000.5,365526.2,190716.7273,181174.5556,235.993994,UCRm96I5kmb_iGFofE5N691w
IN,Rajshri,Gaming & Apps,Entertainment,Rajshri,30000000,Movies,"Movies,Entertainment",4584371.672,69,0.009540145082,0.0008489717535,13085061444,62705.11111,9033,16427.5,25447.71429,22456.32143,45200.60606,22898.03125,44.76083467,UCEKWXRsfUHkan-D_ljU8Asw
ID,AH,,Entertainment,AH,29800000,Lifestyle,"Lifestyle,Technology",146509276.9,55,0.0579282874,0.03292500738,4012190177,2120971.97,522267.5,739768.25,863344.125,924461.9286,795235.5625,890826.2466,7283.82767,UCaKLg1ELiX0zTJ6Je3c5esA
US,DisneyMusicVEVO,Music,Music,DisneyMusicVEVO,29700000,Movies,"Entertainment,Music,Pop music,Movies",90824434.52,74,0.1553593106,0.01246991078,24190969252,1395586.867,,,1766589,152790,155265.5,316188.7297,2119.233936,UCgwv23FVv3lqh567yagXfNg
US,The Tonight Show Starring Jimmy Fallon,Gaming & Apps,Comedy,The Tonight Show Starring Jimmy Fallon,29700000,TV shows,"Movies,TV shows,Entertainment",135086098.2,79,0.01782451199,0.01526655889,15881598339,398666.1178,46448,154070,232904.8571,354807.3067,375184.9627,435287.5874,843.7223352,UC8-Th83bH_thdKZDJCrn88g
NL,Spinnin' Records,Music,Music,Spinnin' Records,29600000,Music,"Music,Pop music,Electronic music",78661903.41,80,0.01125017303,0.004569143452,19930956697,233858,12603.75,23598.75,50826.41667,70718.26087,98145.42857,127746.9899,189.0704501,UCpDJl2EmP7Oh90Vylx0dZtA
US,rezendeevil,Gaming & Apps,Gaming,rezendeevil,29600000,Technology,"Lifestyle,Technology",924433049.7,78,0.02604412878,0.01693153003,12562836296,906547.1639,82099.5,100924,178473.875,257987.3333,381732.5313,419113.7742,1917.941289,UCbTVTephX30ZhQF5zwFppBg
US,Dream,,Action-adventure game,Dream,29500000,Action-adventure game,"Gaming,Action game,Role-playing video game,Action-adventure game",108019743.5,74,0.7956547403,0.03543022181,2617970693,34656080.75,0,0,0,0,0,0,54184.72254,UCTkXRDQl0luXxVQrRQvWS6w
,Shawn Mendes,Music,Music,Shawn Mendes,29400000,Music,"Music,Pop music",15433637.08,55,0.06830012043,0.01575867487,11620379993,2417156.75,,,,,,340876.5,4614.517647,UCAvCL8hyXjSUHKEGuUPr1BA
IN,Saregama Music,Gaming & Apps,Music,Saregama Music,29200000,Music of Asia,"Music,Music of Asia",41491719.48,57,0.0248644319,0.02898524328,11819860122,48706.46667,7734.25,16775.57143,26098.96,66459.69767,1054276.5,835447.4133,545.8334483,UC_A7K2dXFsTMAciGmnNxy-Q
ES,AuronPlay,Music,Comedy,AuronPlay,29100000,Entertainment,Entertainment,540482543.1,72,0.5044219196,0.047901023,3911652534,18172780,0,0,0,0,0,0,56091.69231,UCyQqzYXQBUWgBTn4pw_fFSQ
US,BabyBus - Kids Songs and Cartoons,Gaming & Apps,Education,BabyBus - Kids Songs and Cartoons,29000000,Entertainment,"Music,Movies,Entertainment",39616801.43,39,0.1972615785,0.07811166567,23518466796,7210520.792,13621,13621,955081,749431.8571,1088000.625,2235514.353,12.94983819,UCpYye8D5fFMUPf9nSfgd4bA
US,Maluma,,Music,Maluma,28600000,Hip hop music,"Music,Hip hop music,Music of Latin America,Pop music",3656173.333,57,0.8219122287,0.006597150997,19474056278,10280274.5,0,0,0,0,0,0,5869.851852,UClZuKq2m0Qu-HkopkSBLpEw
,Adele,Gaming & Apps,Music,Adele,28600000,Rhythm and blues,"Music,Rhythm and blues,Pop music",1187550,21,0.04106829181,0.00316366548,12498528899,1149945,0,0,0,0,0,0,4074,UCsRM0YB_dabtEPGPTKo-gcw
CA,xoxxxoooxo,Gaming & Apps,Music,xoxxxoooxo,28600000,Electronic music,"Music,Rhythm and blues,Hip hop music,Electronic music,Pop music,Soul music",18425347.55,25,0.3195107737,0.0865760061,18863047171,8189141.75,,,,,2297914,2297914,6009.72,UC0WP5P-ufpRfjbNrmOWwLBQ
IE,jacksepticeye,Gaming & Apps,Gaming,jacksepticeye,28500000,Gaming,"Gaming,Action game,Role-playing video game,Action-adventure game",641050483.4,80,0.08339152481,0.0885381061,15393434205,2911652.646,,1084736,1569091.75,1630400.857,2131002.95,2383171.707,11206.26311,UCYzPXprvl5Y-Sf0g4vX-m6g
IN,ashish chanchlani vines,Gaming & Apps,Comedy,ashish chanchlani vines,28400000,Entertainment,"Movies,Entertainment",384468858.7,61,1.656636785,0.09539803376,4009564528,63081958.25,0,0,0,0,0,0,93869.74603,UC7eHZXheF8nVOfwB2PEslMw
,Ultra Music,Music,Music,Ultra Music,28400000,Music,"Music,Pop music,Electronic music",28006627.75,75,0.03766775047,0.001737468869,16099481879,83082.5,,18182.5,17702.66667,49058.33333,38627.52941,42361.85185,253.9658824,UC4rasfm9J-X4jNl9SvXp8xA
US,ImagineDragons,,Music,ImagineDragons,28300000,Pop music,"Independent music,Music,Rock music,Pop music",2304173.25,38,0.466151327,0.005849659263,14094435442,1194245,,,102406.5,125597,127762,127762,1209.178571,UCT9zcQNlyht7fRlcjmflRSA
,Jingle Toons,Music,Film & Animation,Jingle Toons,28100000,Movies,"Music,Movies,Music of Asia,Entertainment",17932525.06,61,0.5229723615,0.006828293831,9584699468,2320367,,,,,148557,112869.5,14.75757576,UCK9F8nycURBsR0YlrBsu1Ag
IN,Worldwide Records Bhojpuri,Gaming & Apps,Music,Worldwide Records Bhojpuri,28100000,Music of Asia,"Music,Movies,Music of Asia",40014250.2,59,0.03560797455,0.01938131732,14212409251,117362.6429,90344,60845.25,78364.85714,227342.5714,515795.2,533375.369,501.0535667,UCbomPUMyPHCgrqD5iYnzj1A
,قناة طيور الجنة | toyoraljanahtv,Music,Music,قناة طيور الجنة | toyoraljanahtv,27800000,Music,Music,0,70,0.04184129433,0.007051780835,25529299065,681340.3333,2176,118466.3333,114275,103764.2727,147753.8947,193923.973,0,UCozAuGJZ5MPoijz8IE_1Gtw
US,MrBeast Gaming,,Strategy video game,MrBeast Gaming,27800000,Strategy video game,"Gaming,Action game,Role-playing video game,Action-adventure game,Strategy video game",95375135.95,71,0.9556747728,0.4895957523,4744307587,35412960.5,,,6828453,6828453,10186832.5,12828550.67,54156.77519,UCIPPMRA040LQr5QPyJEbmXA
US,Peppa Pig - Official Channel,Gaming & Apps,Film & Animation,Peppa Pig - Official Channel,27800000,Entertainment,"Entertainment,Movies",36324747.81,64,0.1991179632,0.05451466752,20700474741,6448373.825,28727,177857.75,404734.375,736606.4,1054889,1497234.311,1.43960396,UCAOtE1V7Ots4DjM8JLlrYgg
US,Talking Tom,None,Comedy,Talking Tom,27800000,Movies,"Movies,TV shows,Entertainment",28574803.58,69,0.7500483352,0.02323448141,13777477487,13019389,,,,1235582,568718.4,580975.0652,148.045045,UCm3hAp1m1xlAz0ve_EKAo4g
,The Late Late Show with James Corden,None,Entertainment,The Late Late Show with James Corden,27800000,Entertainment,"Movies,TV shows,Entertainment",120693574.3,77,0.02118072438,0.01450837894,9944185112,298809.9889,18844,27585.66667,70651.9,138852.4146,609482.5147,380037.5466,1051.824727,UCJ0uqCI0Vqr2Rrt1HseGirg
IN,Wow Kidz,Gaming & Apps,Film & Animation,Wow Kidz,27600000,Entertainment,"Humor,Movies,TV shows,Entertainment",13298666.41,60,0.02373042344,0.04341384262,14736833480,588863.7556,,24245,527084.5,441048,718734.25,1177252,9.313413015,UCN8S4CqMRy6tVKVXvs7Bzeg
,Sony PAL,Gaming & Apps,Shows,Sony PAL,27600000,Movies,"Entertainment,Movies,TV shows",23853961.66,54,0.007763551598,0.04297545612,18869521551,82943.93712,,,,,930308,1184582.6,52.0921224,UCw7xjxzbMwgBSmbeYwqYRMg
PK,ARY Digital,None,Entertainment,ARY Digital,27500000,TV shows,"TV shows,Entertainment,Movies",118370187.8,57,0.008613792105,0.006875179626,21016650850,91529.85635,37460.51515,73277.00498,73277.00498,73277.00498,143855.4577,186946.0968,176.8315147,UC4JCksJF76g_MdzPVBJoC3Q
IN,Techno Gamerz,,Gaming,Techno Gamerz,27500000,Action game,"Gaming,Action game,Role-playing video game,Music,Action-adventure game",350302694.1,20,0.2627115083,0.3006543011,6945063533,10295601.67,447485,1783978.5,3374544.333,5457865.333,7033370.273,7812998.571,32943.27097,UCX8pnu3DYUnx8qy8V_c6oHg
US,Little Angel: Nursery Rhymes & Kids Songs,Gaming & Apps,Film & Animation,Little Angel: Nursery Rhymes & Kids Songs,27400000,Movies,"Music,Movies,Entertainment",78794486.29,38,0.6110859473,0.07638959607,19886812585,18520854.1,30474,156583.5,411448.75,501290.1429,784248.8667,2015581.923,0.7816377171,UCNzsYU0aWwjERj-9Y9HUEng
IE,PowerKids,Gaming & Apps,Film & Animation,PowerKids,27400000,Movies,"Movies,Entertainment",9110728.831,30,0.07203191289,0.008275055689,13796737897,1037818.6,33461.33333,78873.625,104567.9091,128390.5,161278.9359,202888.7795,28.14774624,UCj-SWZSE0AmotGSQ3apROHw
CO,Karolgmusic,Gaming & Apps,Music,Karolgmusic,27100000,Music,"Music,Hip hop music,Electronic music,Music of Latin America,Pop music",14238429.23,50,0.2922038838,0.004753666953,13680917903,7236112,5644,5644,5644,5644,5644,5644,3576.064103,UCZuPJZ2kGFdlbQu1qotZaHw
US,TheDonato,,Entertainment,TheDonato,27000000,Action game,"Gaming,Action game",494765339.7,63,0.07037152862,0.02727083372,4997475333,2735315.35,,61288.42857,188801.9333,344960.3462,430072.7805,526603.1477,7351.350442,UCaHEdZtk6k7SVP-umnzifmQ
PH,GMANetwork,,TV shows,GMANetwork,26900000,TV shows,"Entertainment,TV shows,Movies",95213545.19,82,0.002196693602,0.002348603633,25604805615,92213.3,31436.2963,41574.21296,45189.85075,45189.85075,45184.34951,62285.49562,35.87454765,UCKL5hAuzgFQsyrsQKgU0Qng
IN,infobells - Tamil,Gaming & Apps,Education,infobells - Tamil,26800000,Music,"Entertainment,Music,Movies",33809680.24,54,0.7354389002,0.1164533462,16380874723,10500117.75,,,681903,735176.5,759345.75,3046642.625,0.06271777003,UCHcn4Ux-sO9nzNu7rDsoQLg
IN,Round2hell,,Comedy,Round2hell,26800000,Entertainment,"Entertainment,Movies",129404344.2,46,1.960562613,1.519044268,2860744608,67512106.75,,,,,,38739754,67627.32653,UCt4atlExw8aj3Bm79nv1fig
US,[토이푸딩] ToyPudding TV,Gaming & Apps,Entertainment,[토이푸딩] ToyPudding TV,26600000,Lifestyle,"Hobby,Lifestyle,Food",4840587.741,75,0.02134626396,0.0006391721153,15550107919,296887.5357,,,,,15105.29412,15105.29412,28.45267959,UCKqx9r4mrFglauNBJc1L_eg
,Drake,Gaming & Apps,Music,Drake,26600000,Pop music,"Music,Hip hop music,Pop music",7434135.412,50,0.4613790932,0.2134876656,12642399087,17163211.5,,5510747,5510747,5510747,5510747,5510747,6409.431373,UCByOQJjav0CUDwxCk-jVNRQ
US,Wiz Khalifa,Gaming & Apps,Music,Wiz Khalifa,26300000,Hip hop music,"Music,Hip hop music",31480236.73,77,0.08176831419,0.00711339572,12431651158,2354512.25,,,,336259,336259,129990.95,1915.940476,UCVp3nfGRxmMadNDuVbJSk8A
IN,MR. INDIAN HACKER,,People & Blogs,MR. INDIAN HACKER,26300000,Vehicles,"Vehicles,Lifestyle",245168516.5,37,0.1370843292,0.2934097615,4480530010,4168971.3,3472638,3472638,3472638,4345155,7215870.063,7338307.588,15507.88496,UCSiDGb0MnHFGjs4E2WKvShw
AU,Bounce Patrol - Kids Songs,Music,Music,Bounce Patrol - Kids Songs,26200000,Music,Music,29776135.44,60,3.123583404,0.02644786047,18680919326,74292444.75,,,117571,117571,117571,545527.3333,0,UC56cowXhoqRWHeqfSJkIQaA
IN,Zee News,Gaming & Apps,News & Politics,Zee News,26200000,Society,Society,324850950,59,0.004376616842,0.009015709636,11593253864,65172.48612,93759.23656,112177.5721,111561.0485,112716.8738,201981.5653,233677.6889,238.9318228,UCIvaYmXn910QMdemBG3v1pQ
,enchufetv,None,Comedy,enchufetv,26100000,Movies,"Movies,Entertainment",71000735.22,79,0.05738635418,0.05785903363,9948293859,2002338,,185856,448684,579724,749942.4167,1435482.92,1965.66208,UCoGDh1Xa3kUCpok24JN5DKA
IN,infobells - Telugu,Gaming & Apps,Education,infobells - Telugu,26100000,Entertainment,"Music,Movies,Entertainment",10179286.71,60,0.260695404,0.03166290522,13297351906,3496057,,31393,31393,253199.5,740506,801919.2222,13.16470588,UCHvoq_rGmOKJKGId1nD1V4Q
US,DanTDM,Gaming & Apps,Gaming,DanTDM,26100000,Role-playing video game,"Role-playing video game,Gaming,Action game,Action-adventure game",327301869.2,79,0.1309453511,0.04898358434,18742286029,3750864.875,109508,109508,643622.5,643622.5,1064335.167,1173282.857,13967.4374,UCS5Oz6CHmeoF7vSad0qqXfw
US,Genevieve's Playhouse - Learning Videos for Kids,Gaming & Apps,Film & Animation,Genevieve's Playhouse - Learning Videos for Kids,26000000,Lifestyle,"Hobby,Lifestyle,Entertainment",27886047.57,60,0.9011255149,0.02551471561,18050272220,31740756,,,47890,194846.5,194846.5,614968.6667,0.6621621622,UCK5Q72Uyo73uRPk8PmM2A3w
US,WORLDSTARHIPHOP,Music,Music,WORLDSTARHIPHOP,25900000,Music,"Music,Hip hop music",76997320.64,73,0.02733645775,0.004375474952,19330656067,419659.851,27424,23594.5,37450.11111,42906.625,76166.96429,99613.56667,1250.10486,UC-yXuc1__OzjwpsJPlxYUCQ
KW,AboFlah,,Gaming,AboFlah,25900000,Gaming,"Gaming,Action game,Action-adventure game,Role-playing video game",364937178.3,40,0.2143375909,0.2127222382,3512893392,7485437.5,,,4066882.5,3680625.5,4213970.625,4806892.375,35452.38983,UCqq5n-Oe-r1EEHI3yvhVJcA
US,TaylorSwiftVEVO,Music,Music,TaylorSwiftVEVO,25900000,Music,"Music,Independent music,Pop music,Country,Christian music",91978482.69,83,0.7365051506,0.1202772206,23100088153,9994058,652935,652935,652935,652935,652935,2710300.667,20032.13861,UCANLZYMidaCbLQFWXBC95Jg
US,VanossGaming,Gaming & Apps,Gaming,VanossGaming,25700000,Gaming,"Gaming,Action game,Role-playing video game,Action-adventure game",124485316.5,81,0.09191300353,0.05297650085,14814514676,2925753.938,485906,678235,827726.5,1083820.857,1156336.733,1280756.871,1145.008734,UCKqH_9mk1waLgBiL2vT5b9g
